Year,Month,Day,Hour,Minute,Second,HYY_EDDY233.ET_gapf
2016,7,23,6,30,0,0.327
2016,7,23,7,0,0,0.779
2016,7,23,7,30,0,0.335
2016,7,23,8,0,0,0.371
2016,7,23,8,30,0,0.571
2016,7,23,9,0,0,0.315
2016,7,23,9,30,0,0.746
2016,7,23,10,0,0,0.96
2016,7,23,10,30,0,0.497
2016,7,23,11,0,0,0.482
2016,7,23,11,30,0,0.749
2016,7,23,12,0,0,1.367
2016,7,23,12,30,0,0.911
2016,7,23,13,0,0,1.499
2016,7,23,13,30,0,2.193
2016,7,23,14,0,0,1.506
2016,7,23,14,30,0,1.535
2016,7,23,15,0,0,0.776
2016,7,23,15,30,0,0.518
2016,7,23,16,0,0,1.435
2016,7,23,16,30,0,1.561
2016,7,23,17,0,0,1.437
2016,7,23,17,30,0,1.465
2016,7,23,18,0,0,1.655
2016,7,23,18,30,0,0.669
2016,7,23,19,0,0,0.587
2016,7,23,19,30,0,0.311
2016,7,23,20,0,0,0.338
2016,7,23,20,30,0,0.064
2016,7,23,21,0,0,0.024
2016,7,23,21,30,0,-0.008
2016,7,23,22,0,0,0.03
2016,7,23,22,30,0,-0.009
2016,7,23,23,0,0,0.011
2016,7,23,23,30,0,-0.009
2016,7,24,0,0,0,-0.244
2016,7,24,0,30,0,-0.056
2016,7,24,1,0,0,-0.075
2016,7,24,1,30,0,-0.103
2016,7,24,2,0,0,-0.039
2016,7,24,2,30,0,-0.053
2016,7,24,3,0,0,-0.054
2016,7,24,3,30,0,0.012
2016,7,24,4,0,0,-0.007
2016,7,24,4,30,0,0.038
2016,7,24,5,0,0,0.074
2016,7,24,5,30,0,0.273
2016,7,24,6,0,0,0.624
2016,7,24,6,30,0,0.507
2016,7,24,7,0,0,1.127
2016,7,24,7,30,0,1.155
2016,7,24,8,0,0,1.391
2016,7,24,8,30,0,1.445
2016,7,24,9,0,0,0.907
2016,7,24,9,30,0,1.543
2016,7,24,10,0,0,2.078
2016,7,24,10,30,0,3.252
2016,7,24,11,0,0,3.525
2016,7,24,11,30,0,1.456
2016,7,24,12,0,0,2.639
2016,7,24,12,30,0,2.271
2016,7,24,13,0,0,3.572
2016,7,24,13,30,0,4.333
2016,7,24,14,0,0,2.315
2016,7,24,14,30,0,6.033
2016,7,24,15,0,0,3.524
2016,7,24,15,30,0,3.21
2016,7,24,16,0,0,2.15
2016,7,24,16,30,0,4.075
2016,7,24,17,0,0,0.781
2016,7,24,17,30,0,1.514
2016,7,24,18,0,0,1.134
2016,7,24,18,30,0,0.901
2016,7,24,19,0,0,0.424
2016,7,24,19,30,0,-0.166
2016,7,24,20,0,0,0.212
2016,7,24,20,30,0,0.209
2016,7,24,21,0,0,0.076
2016,7,24,21,30,0,0.029
2016,7,24,22,0,0,-0.03
2016,7,24,22,30,0,-0.122
2016,7,24,23,0,0,-0.122
2016,7,24,23,30,0,-0.105
2016,7,25,0,0,0,-0.15
2016,7,25,0,30,0,-0.031
2016,7,25,1,0,0,-0.001
2016,7,25,1,30,0,-0.075
2016,7,25,2,0,0,-0.193
2016,7,25,2,30,0,-0.009
2016,7,25,3,0,0,-0.011
2016,7,25,3,30,0,-0.148
2016,7,25,4,0,0,0.014
2016,7,25,4,30,0,0.083
2016,7,25,5,0,0,0.283
2016,7,25,5,30,0,0.606
2016,7,25,6,0,0,0.922
2016,7,25,6,30,0,1.053
2016,7,25,7,0,0,2.322
2016,7,25,7,30,0,2.649
2016,7,25,8,0,0,3.108
2016,7,25,8,30,0,2.829
2016,7,25,9,0,0,2.241
2016,7,25,9,30,0,3.818
2016,7,25,10,0,0,2.294
2016,7,25,10,30,0,4.263
2016,7,25,11,0,0,6.199
2016,7,25,11,30,0,6.05
2016,7,25,12,0,0,4.853
2016,7,25,12,30,0,5.689
2016,7,25,13,0,0,6.208
2016,7,25,13,30,0,4.016
2016,7,25,14,0,0,4.409
2016,7,25,14,30,0,3.664
2016,7,25,15,0,0,5.164
2016,7,25,15,30,0,4.669
2016,7,25,16,0,0,3.539
2016,7,25,16,30,0,3.562
2016,7,25,17,0,0,3.397
2016,7,25,17,30,0,2.152
2016,7,25,18,0,0,1.155
2016,7,25,18,30,0,1.796
2016,7,25,19,0,0,0.992
2016,7,25,19,30,0,1.476
2016,7,25,20,0,0,0.247
2016,7,25,20,30,0,0.206
2016,7,25,21,0,0,0.094
2016,7,25,21,30,0,0.196
2016,7,25,22,0,0,0.025
2016,7,25,22,30,0,0.056
2016,7,25,23,0,0,0.164
2016,7,25,23,30,0,-0.127
2016,7,26,0,0,0,0.015
2016,7,26,0,30,0,0.039
2016,7,26,1,0,0,-0.1
2016,7,26,1,30,0,0.067
2016,7,26,2,0,0,0.098
2016,7,26,2,30,0,-0.024
2016,7,26,3,0,0,-0.037
2016,7,26,3,30,0,-0.045
2016,7,26,4,0,0,0.032
2016,7,26,4,30,0,0.185
2016,7,26,5,0,0,0.421
2016,7,26,5,30,0,0.828
2016,7,26,6,0,0,0.718
2016,7,26,6,30,0,1.513
2016,7,26,7,0,0,1.83
2016,7,26,7,30,0,3.007
2016,7,26,8,0,0,3.461
2016,7,26,8,30,0,2.898
2016,7,26,9,0,0,3.124
2016,7,26,9,30,0,3.417
2016,7,26,10,0,0,3.509
2016,7,26,10,30,0,3.07
2016,7,26,11,0,0,2.855
2016,7,26,11,30,0,4.801
2016,7,26,12,0,0,4.695
2016,7,26,12,30,0,4.059
2016,7,26,13,0,0,4.59
2016,7,26,13,30,0,2.708
2016,7,26,14,0,0,5.446
2016,7,26,14,30,0,6.27
2016,7,26,15,0,0,1.969
2016,7,26,15,30,0,3.614
2016,7,26,16,0,0,3.582
2016,7,26,16,30,0,3.294
2016,7,26,17,0,0,1.634
2016,7,26,17,30,0,1.546
2016,7,26,18,0,0,2.083
2016,7,26,18,30,0,1.731
2016,7,26,19,0,0,1.651
2016,7,26,19,30,0,0.859
2016,7,26,20,0,0,0.416
2016,7,26,20,30,0,0.525
2016,7,26,21,0,0,0.238
2016,7,26,21,30,0,0.244
2016,7,26,22,0,0,0.177
2016,7,26,22,30,0,0.032
2016,7,26,23,0,0,0.003
2016,7,26,23,30,0,-0.081
2016,7,27,0,0,0,-0.376
2016,7,27,0,30,0,0.262
2016,7,27,1,0,0,-0.171
2016,7,27,1,30,0,0.221
2016,7,27,2,0,0,0.055
2016,7,27,2,30,0,-0.034
2016,7,27,3,0,0,-0.067
2016,7,27,3,30,0,-0.21
2016,7,27,4,0,0,0.097
2016,7,27,4,30,0,-0.035
2016,7,27,5,0,0,-0.081
2016,7,27,5,30,0,0.297
2016,7,27,6,0,0,0.787
2016,7,27,6,30,0,0.581
2016,7,27,7,0,0,1.036
2016,7,27,7,30,0,1.141
2016,7,27,8,0,0,0.738
2016,7,27,8,30,0,1.098
2016,7,27,9,0,0,3.147
2016,7,27,9,30,0,3.752
2016,7,27,10,0,0,4.205
2016,7,27,10,30,0,1.42
2016,7,27,11,0,0,7.913
2016,7,27,11,30,0,4.819
2016,7,27,12,0,0,4.72
2016,7,27,12,30,0,6.008
2016,7,27,13,0,0,4.389
2016,7,27,13,30,0,4.061
2016,7,27,14,0,0,4.958
2016,7,27,14,30,0,5.322
2016,7,27,15,0,0,2.998
2016,7,27,15,30,0,4.751
2016,7,27,16,0,0,3.76
2016,7,27,16,30,0,3.26
2016,7,27,17,0,0,3.28
2016,7,27,17,30,0,2.518
2016,7,27,18,0,0,1.306
2016,7,27,18,30,0,2.22
2016,7,27,19,0,0,1.536
2016,7,27,19,30,0,0.949
2016,7,27,20,0,0,0.796
2016,7,27,20,30,0,0.21
2016,7,27,21,0,0,0.227
2016,7,27,21,30,0,0.459
2016,7,27,22,0,0,0.096
2016,7,27,22,30,0,0.151
2016,7,27,23,0,0,-0.053
2016,7,27,23,30,0,0.042
2016,7,28,0,0,0,0.005
2016,7,28,0,30,0,0.057
2016,7,28,1,0,0,-0.084
2016,7,28,1,30,0,-0.109
2016,7,28,2,0,0,-0.109
2016,7,28,2,30,0,-0.088
2016,7,28,3,0,0,-0.114
2016,7,28,3,30,0,-0.027
2016,7,28,4,0,0,0.026
2016,7,28,4,30,0,-0.189
2016,7,28,5,0,0,-0.021
2016,7,28,5,30,0,0.189
2016,7,28,6,0,0,0.715
2016,7,28,6,30,0,0.379
2016,7,28,7,0,0,1.592
2016,7,28,7,30,0,1.971
2016,7,28,8,0,0,2.352
2016,7,28,8,30,0,1.64
2016,7,28,9,0,0,2.436
2016,7,28,9,30,0,3.825
2016,7,28,10,0,0,2.672
2016,7,28,10,30,0,3.416
2016,7,28,11,0,0,7.977
2016,7,28,11,30,0,7.484
2016,7,28,12,0,0,3.995
2016,7,28,12,30,0,4.974
2016,7,28,13,0,0,3.131
2016,7,28,13,30,0,4.876
2016,7,28,14,0,0,3.097
2016,7,28,14,30,0,2.579
2016,7,28,15,0,0,2.371
2016,7,28,15,30,0,2.159
2016,7,28,16,0,0,1.033
2016,7,28,16,30,0,2.006
2016,7,28,17,0,0,0.877
2016,7,28,17,30,0,0.536
2016,7,28,18,0,0,0.713
2016,7,28,18,30,0,0.704
2016,7,28,19,0,0,0.115
2016,7,28,19,30,0,0.208
2016,7,28,20,0,0,0.138
2016,7,28,20,30,0,0.137
2016,7,28,21,0,0,0.389
2016,7,28,21,30,0,0.137
2016,7,28,22,0,0,-0.084
2016,7,28,22,30,0,0.363
2016,7,28,23,0,0,0.225
2016,7,28,23,30,0,0.033
2016,7,29,0,0,0,0.419
2016,7,29,0,30,0,0.233
2016,7,29,1,0,0,-0.485
2016,7,29,1,30,0,-0.119
2016,7,29,2,0,0,-0.035
2016,7,29,2,30,0,-0.043
2016,7,29,3,0,0,-0.045
2016,7,29,3,30,0,-0.049
2016,7,29,4,0,0,-0.088
2016,7,29,4,30,0,0.003
2016,7,29,5,0,0,0.349
2016,7,29,5,30,0,0.41
2016,7,29,6,0,0,0.384
2016,7,29,6,30,0,0.898
2016,7,29,7,0,0,0.863
2016,7,29,7,30,0,2.051
2016,7,29,8,0,0,2.244
2016,7,29,8,30,0,3.662
2016,7,29,9,0,0,1.255
2016,7,29,9,30,0,2.46
2016,7,29,10,0,0,2.131
2016,7,29,10,30,0,3.26
2016,7,29,11,0,0,3.41
2016,7,29,11,30,0,3.264
2016,7,29,12,0,0,3.299
2016,7,29,12,30,0,5.763
2016,7,29,13,0,0,3.866
2016,7,29,13,30,0,4.011
2016,7,29,14,0,0,3.913
2016,7,29,14,30,0,4.261
2016,7,29,15,0,0,3.185
2016,7,29,15,30,0,4.718
2016,7,29,16,0,0,5.75
2016,7,29,16,30,0,4.61
2016,7,29,17,0,0,2.252
2016,7,29,17,30,0,2.859
2016,7,29,18,0,0,2.305
2016,7,29,18,30,0,1.173
2016,7,29,19,0,0,1.332
2016,7,29,19,30,0,0.9
2016,7,29,20,0,0,0.184
2016,7,29,20,30,0,0.146
2016,7,29,21,0,0,0.148
2016,7,29,21,30,0,-0.192
2016,7,29,22,0,0,-0.189
2016,7,29,22,30,0,-0.146
2016,7,29,23,0,0,0.008
2016,7,29,23,30,0,0.07
2016,7,30,0,0,0,0.055
2016,7,30,0,30,0,0.062
2016,7,30,1,0,0,0.069
2016,7,30,1,30,0,0.076
2016,7,30,2,0,0,0.093
2016,7,30,2,30,0,0.095
2016,7,30,3,0,0,0.093
2016,7,30,3,30,0,0.14
2016,7,30,4,0,0,0.23
2016,7,30,4,30,0,0.417
2016,7,30,5,0,0,0.676
2016,7,30,5,30,0,0.993
2016,7,30,6,0,0,1.321
2016,7,30,6,30,0,1.535
2016,7,30,7,0,0,2.051
2016,7,30,7,30,0,2.783
2016,7,30,8,0,0,3.422
2016,7,30,8,30,0,4.007
2016,7,30,9,0,0,4.06
2016,7,30,9,30,0,4.845
2016,7,30,10,0,0,4.899
2016,7,30,10,30,0,2.967
2016,7,30,11,0,0,2.096
2016,7,30,11,30,0,1.974
2016,7,30,12,0,0,5.389
2016,7,30,12,30,0,1.642
2016,7,30,13,0,0,1.313
2016,7,30,13,30,0,0.28
2016,7,30,14,0,0,0.741
2016,7,30,14,30,0,0.186
2016,7,30,15,0,0,0.681
2016,7,30,15,30,0,0.598
2016,7,30,16,0,0,1.077
2016,7,30,16,30,0,1.227
2016,7,30,17,0,0,1.965
2016,7,30,17,30,0,2.027
2016,7,30,18,0,0,1.546
2016,7,30,18,30,0,0.86
2016,7,30,19,0,0,0.448
2016,7,30,19,30,0,-0.336
2016,7,30,20,0,0,0.088
2016,7,30,20,30,0,0.426
2016,7,30,21,0,0,0.418
2016,7,30,21,30,0,0.194
2016,7,30,22,0,0,0.221
2016,7,30,22,30,0,0.084
2016,7,30,23,0,0,0.084
2016,7,30,23,30,0,0.208
2016,7,31,0,0,0,0.236
2016,7,31,0,30,0,0.238
2016,7,31,1,0,0,0.373
2016,7,31,1,30,0,0.451
2016,7,31,2,0,0,0.461
2016,7,31,2,30,0,0.41
2016,7,31,3,0,0,0.269
2016,7,31,3,30,0,0.267
2016,7,31,4,0,0,0.162
2016,7,31,4,30,0,0.4
2016,7,31,5,0,0,0.77
2016,7,31,5,30,0,0.864
2016,7,31,6,0,0,1.211
2016,7,31,6,30,0,1.26
2016,7,31,7,0,0,1.338
2016,7,31,7,30,0,1.716
2016,7,31,8,0,0,1.252
2016,7,31,8,30,0,1.988
2016,7,31,9,0,0,2.043
2016,7,31,9,30,0,2.653
2016,7,31,10,0,0,5.214
2016,7,31,10,30,0,2.008
2016,7,31,11,0,0,2.782
2016,7,31,11,30,0,3.734
2016,7,31,12,0,0,2.342
2016,7,31,12,30,0,4.018
2016,7,31,13,0,0,4.36
2016,7,31,13,30,0,1.52
2016,7,31,14,0,0,-0.333
2016,7,31,14,30,0,0.387
2016,7,31,15,0,0,0.682
2016,7,31,15,30,0,0.934
2016,7,31,16,0,0,1.495
2016,7,31,16,30,0,0.919
2016,7,31,17,0,0,0.648
2016,7,31,17,30,0,0.84
2016,7,31,18,0,0,1.196
2016,7,31,18,30,0,0.935
2016,7,31,19,0,0,0.865
2016,7,31,19,30,0,0.352
2016,7,31,20,0,0,0.646
2016,7,31,20,30,0,0.044
2016,7,31,21,0,0,-0.299
2016,7,31,21,30,0,-0.201
2016,7,31,22,0,0,-0.017
2016,7,31,22,30,0,0.005
2016,7,31,23,0,0,0.019
2016,7,31,23,30,0,0.047
2016,8,1,0,0,0,0.077
2016,8,1,0,30,0,0.082
2016,8,1,1,0,0,0.106
2016,8,1,1,30,0,0.089
2016,8,1,2,0,0,0.082
2016,8,1,2,30,0,0.078
2016,8,1,3,0,0,0.08
2016,8,1,3,30,0,0.082
2016,8,1,4,0,0,0.163
2016,8,1,4,30,0,0.352
2016,8,1,5,0,0,0.619
2016,8,1,5,30,0,0.929
2016,8,1,6,0,0,1.328
2016,8,1,6,30,0,1.742
2016,8,1,7,0,0,2.237
2016,8,1,7,30,0,2.744
2016,8,1,8,0,0,3.134
2016,8,1,8,30,0,4.726
2016,8,1,9,0,0,2.82
2016,8,1,9,30,0,5.354
2016,8,1,10,0,0,5.226
2016,8,1,10,30,0,6.057
2016,8,1,11,0,0,4.79
2016,8,1,11,30,0,4.206
2016,8,1,12,0,0,3.389
2016,8,1,12,30,0,5.217
2016,8,1,13,0,0,3.705
2016,8,1,13,30,0,3.154
2016,8,1,14,0,0,1.87
2016,8,1,14,30,0,0.482
2016,8,1,15,0,0,1.244
2016,8,1,15,30,0,1.125
2016,8,1,16,0,0,0.956
2016,8,1,16,30,0,1.902
2016,8,1,17,0,0,0.813
2016,8,1,17,30,0,1.085
2016,8,1,18,0,0,2.405
2016,8,1,18,30,0,1.904
2016,8,1,19,0,0,0.888
2016,8,1,19,30,0,1.061
2016,8,1,20,0,0,0.659
2016,8,1,20,30,0,0.165
2016,8,1,21,0,0,0.151
2016,8,1,21,30,0,0.165
2016,8,1,22,0,0,0.046
2016,8,1,22,30,0,0.041
2016,8,1,23,0,0,0.029
2016,8,1,23,30,0,0.361
2016,8,2,0,0,0,0.488
2016,8,2,0,30,0,-0.066
2016,8,2,1,0,0,-0.028
2016,8,2,1,30,0,-0.186
2016,8,2,2,0,0,-0.044
2016,8,2,2,30,0,-0.139
2016,8,2,3,0,0,-0.159
2016,8,2,3,30,0,-0.176
2016,8,2,4,0,0,-0.076
2016,8,2,4,30,0,-0.372
2016,8,2,5,0,0,-0.177
2016,8,2,5,30,0,0.26
2016,8,2,6,0,0,0.679
2016,8,2,6,30,0,1.165
2016,8,2,7,0,0,2.509
2016,8,2,7,30,0,3.428
2016,8,2,8,0,0,2.982
2016,8,2,8,30,0,3.798
2016,8,2,9,0,0,4.404
2016,8,2,9,30,0,1.727
2016,8,2,10,0,0,3.799
2016,8,2,10,30,0,2.841
2016,8,2,11,0,0,1.78
2016,8,2,11,30,0,3.809
2016,8,2,12,0,0,4.07
2016,8,2,12,30,0,6.554
2016,8,2,13,0,0,3.351
2016,8,2,13,30,0,1.756
2016,8,2,14,0,0,2.657
2016,8,2,14,30,0,2.831
2016,8,2,15,0,0,3.827
2016,8,2,15,30,0,2.582
2016,8,2,16,0,0,2.508
2016,8,2,16,30,0,3.149
2016,8,2,17,0,0,2.303
2016,8,2,17,30,0,2.34
2016,8,2,18,0,0,0.71
2016,8,2,18,30,0,0.282
2016,8,2,19,0,0,0.67
2016,8,2,19,30,0,0.601
2016,8,2,20,0,0,-0.07
2016,8,2,20,30,0,-0.288
2016,8,2,21,0,0,-0.267
2016,8,2,21,30,0,-0.115
2016,8,2,22,0,0,-0.343
2016,8,2,22,30,0,-0.166
2016,8,2,23,0,0,-0.15
2016,8,2,23,30,0,-0.21
2016,8,3,0,0,0,-0.298
2016,8,3,0,30,0,-0.332
2016,8,3,1,0,0,-0.252
2016,8,3,1,30,0,-0.26
2016,8,3,2,0,0,-0.369
2016,8,3,2,30,0,-0.213
2016,8,3,3,0,0,-0.107
2016,8,3,3,30,0,-0.132
2016,8,3,4,0,0,-0.33
2016,8,3,4,30,0,-0.337
2016,8,3,5,0,0,-0.306
2016,8,3,5,30,0,0.279
2016,8,3,6,0,0,0.51
2016,8,3,6,30,0,0.695
2016,8,3,7,0,0,0.722
2016,8,3,7,30,0,1.497
2016,8,3,8,0,0,1.815
2016,8,3,8,30,0,1.817
2016,8,3,9,0,0,4.23
2016,8,3,9,30,0,1.788
2016,8,3,10,0,0,2.959
2016,8,3,10,30,0,3.671
2016,8,3,11,0,0,3.876
2016,8,3,11,30,0,2.72
2016,8,3,12,0,0,2.958
2016,8,3,12,30,0,2.689
2016,8,3,13,0,0,2.429
2016,8,3,13,30,0,5.822
2016,8,3,14,0,0,4.277
2016,8,3,14,30,0,3.926
2016,8,3,15,0,0,6.26
2016,8,3,15,30,0,4.116
2016,8,3,16,0,0,3.446
2016,8,3,16,30,0,2.731
2016,8,3,17,0,0,4.12
2016,8,3,17,30,0,4.187
2016,8,3,18,0,0,1.254
2016,8,3,18,30,0,1.477
2016,8,3,19,0,0,-0.241
2016,8,3,19,30,0,0.248
2016,8,3,20,0,0,0.443
2016,8,3,20,30,0,-0.236
2016,8,3,21,0,0,0.658
2016,8,3,21,30,0,-0.55
2016,8,3,22,0,0,0.12
2016,8,3,22,30,0,-0.232
2016,8,3,23,0,0,-0.093
2016,8,3,23,30,0,-0.124
2016,8,4,0,0,0,-0.047
2016,8,4,0,30,0,-0.042
2016,8,4,1,0,0,-0.153
2016,8,4,1,30,0,-0.151
2016,8,4,2,0,0,-0.186
2016,8,4,2,30,0,-0.158
2016,8,4,3,0,0,-0.103
2016,8,4,3,30,0,-0.204
2016,8,4,4,0,0,-0.237
2016,8,4,4,30,0,-0.287
2016,8,4,5,0,0,0.594
2016,8,4,5,30,0,0.236
2016,8,4,6,0,0,0.399
2016,8,4,6,30,0,1.338
2016,8,4,7,0,0,1.919
2016,8,4,7,30,0,1.556
2016,8,4,8,0,0,2.441
2016,8,4,8,30,0,2.692
2016,8,4,9,0,0,2.457
2016,8,4,9,30,0,2.022
2016,8,4,10,0,0,1.974
2016,8,4,10,30,0,2.275
2016,8,4,11,0,0,1.792
2016,8,4,11,30,0,3.495
2016,8,4,12,0,0,1.145
2016,8,4,12,30,0,0.404
2016,8,4,13,0,0,1.042
2016,8,4,13,30,0,-0.61
2016,8,4,14,0,0,1.508
2016,8,4,14,30,0,0.457
2016,8,4,15,0,0,0.542
2016,8,4,15,30,0,-0.1
2016,8,4,16,0,0,-0.087
2016,8,4,16,30,0,0.469
2016,8,4,17,0,0,-0.024
2016,8,4,17,30,0,1.968
2016,8,4,18,0,0,0.851
2016,8,4,18,30,0,0.433
2016,8,4,19,0,0,0.099
2016,8,4,19,30,0,0.147
2016,8,4,20,0,0,-0.917
2016,8,4,20,30,0,0.551
2016,8,4,21,0,0,1.027
2016,8,4,21,30,0,0.634
2016,8,4,22,0,0,1.127
2016,8,4,22,30,0,-0.025
2016,8,4,23,0,0,0.282
2016,8,4,23,30,0,-0.243
2016,8,5,0,0,0,0.323
2016,8,5,0,30,0,0.224
2016,8,5,1,0,0,0.248
2016,8,5,1,30,0,0.517
2016,8,5,2,0,0,0.907
2016,8,5,2,30,0,-0.709
2016,8,5,3,0,0,1.004
2016,8,5,3,30,0,0.329
2016,8,5,4,0,0,0.31
2016,8,5,4,30,0,-0.105
2016,8,5,5,0,0,0.375
2016,8,5,5,30,0,0.233
2016,8,5,6,0,0,1.002
2016,8,5,6,30,0,1.021
2016,8,5,7,0,0,2.249
2016,8,5,7,30,0,2.407
2016,8,5,8,0,0,2.069
2016,8,5,8,30,0,3.234
2016,8,5,9,0,0,2.219
2016,8,5,9,30,0,3.482
2016,8,5,10,0,0,2.771
2016,8,5,10,30,0,3.186
2016,8,5,11,0,0,5.565
2016,8,5,11,30,0,3.929
2016,8,5,12,0,0,4.45
2016,8,5,12,30,0,3.979
2016,8,5,13,0,0,6.118
2016,8,5,13,30,0,3.518
2016,8,5,14,0,0,2.825
2016,8,5,14,30,0,2.64
2016,8,5,15,0,0,1.235
2016,8,5,15,30,0,0.423
2016,8,5,16,0,0,-0.063
2016,8,5,16,30,0,0.818
2016,8,5,17,0,0,0.388
2016,8,5,17,30,0,0.363
2016,8,5,18,0,0,0.872
2016,8,5,18,30,0,0.215
2016,8,5,19,0,0,0.071
2016,8,5,19,30,0,-0.138
2016,8,5,20,0,0,-0.304
2016,8,5,20,30,0,0.041
2016,8,5,21,0,0,-0.422
2016,8,5,21,30,0,-0.26
2016,8,5,22,0,0,-0.281
2016,8,5,22,30,0,-0.318
2016,8,5,23,0,0,-0.465
2016,8,5,23,30,0,-0.786
2016,8,6,0,0,0,-0.175
2016,8,6,0,30,0,-0.031
2016,8,6,1,0,0,-0.2
2016,8,6,1,30,0,-0.183
2016,8,6,2,0,0,-0.148
2016,8,6,2,30,0,-0.254
2016,8,6,3,0,0,-0.202
2016,8,6,3,30,0,-0.124
2016,8,6,4,0,0,-0.395
2016,8,6,4,30,0,-0.071
2016,8,6,5,0,0,-0.031
2016,8,6,5,30,0,0.213
2016,8,6,6,0,0,0.275
2016,8,6,6,30,0,0.737
2016,8,6,7,0,0,0.437
2016,8,6,7,30,0,1.141
2016,8,6,8,0,0,3.354
2016,8,6,8,30,0,3.177
2016,8,6,9,0,0,4.626
2016,8,6,9,30,0,2.935
2016,8,6,10,0,0,4.526
2016,8,6,10,30,0,3.377
2016,8,6,11,0,0,3.477
2016,8,6,11,30,0,5.956
2016,8,6,12,0,0,2.117
2016,8,6,12,30,0,4.335
2016,8,6,13,0,0,6.487
2016,8,6,13,30,0,3.401
2016,8,6,14,0,0,4.411
2016,8,6,14,30,0,4.041
2016,8,6,15,0,0,5.458
2016,8,6,15,30,0,4.721
2016,8,6,16,0,0,3.778
2016,8,6,16,30,0,2.837
2016,8,6,17,0,0,1.482
2016,8,6,17,30,0,2.639
2016,8,6,18,0,0,1.366
2016,8,6,18,30,0,0.751
2016,8,6,19,0,0,0.401
2016,8,6,19,30,0,0.131
2016,8,6,20,0,0,0.193
2016,8,6,20,30,0,0.203
2016,8,6,21,0,0,0.227
2016,8,6,21,30,0,-0.146
2016,8,6,22,0,0,0.074
2016,8,6,22,30,0,0.03
2016,8,6,23,0,0,0.005
2016,8,6,23,30,0,-0.017
2016,8,7,0,0,0,0.009
2016,8,7,0,30,0,-0.064
2016,8,7,1,0,0,0.241
2016,8,7,1,30,0,-0.48
2016,8,7,2,0,0,-0.43
2016,8,7,2,30,0,-0.101
2016,8,7,3,0,0,-0.3
2016,8,7,3,30,0,-0.247
2016,8,7,4,0,0,-0.616
2016,8,7,4,30,0,0.453
2016,8,7,5,0,0,0.013
2016,8,7,5,30,0,0.121
2016,8,7,6,0,0,0.849
2016,8,7,6,30,0,0.396
2016,8,7,7,0,0,0.804
2016,8,7,7,30,0,1.003
2016,8,7,8,0,0,0.917
2016,8,7,8,30,0,0.497
2016,8,7,9,0,0,2.16
2016,8,7,9,30,0,1.839
2016,8,7,10,0,0,2.691
2016,8,7,10,30,0,6.945
2016,8,7,11,0,0,4.716
2016,8,7,11,30,0,4.98
2016,8,7,12,0,0,6.357
2016,8,7,12,30,0,3.67
2016,8,7,13,0,0,5.517
2016,8,7,13,30,0,5.106
2016,8,7,14,0,0,4.238
2016,8,7,14,30,0,5.371
2016,8,7,15,0,0,5.142
2016,8,7,15,30,0,2.255
2016,8,7,16,0,0,3.346
2016,8,7,16,30,0,2.989
2016,8,7,17,0,0,5.155
2016,8,7,17,30,0,3.885
2016,8,7,18,0,0,1.637
2016,8,7,18,30,0,2.055
2016,8,7,19,0,0,1.317
2016,8,7,19,30,0,0.346
2016,8,7,20,0,0,0.008
2016,8,7,20,30,0,0.024
2016,8,7,21,0,0,0.05
2016,8,7,21,30,0,0.05
2016,8,7,22,0,0,0.018
2016,8,7,22,30,0,-0.011
2016,8,7,23,0,0,0.01
2016,8,7,23,30,0,-0.199
2016,8,8,0,0,0,-0.221
2016,8,8,0,30,0,-0.555
2016,8,8,1,0,0,-0.302
2016,8,8,1,30,0,-0.208
2016,8,8,2,0,0,-0.251
2016,8,8,2,30,0,-0.051
2016,8,8,3,0,0,-0.178
2016,8,8,3,30,0,-0.351
2016,8,8,4,0,0,-0.085
2016,8,8,4,30,0,0.167
2016,8,8,5,0,0,-0.193
2016,8,8,5,30,0,0.761
2016,8,8,6,0,0,0.335
2016,8,8,6,30,0,0.464
2016,8,8,7,0,0,0.783
2016,8,8,7,30,0,1.425
2016,8,8,8,0,0,1.129
2016,8,8,8,30,0,1.329
2016,8,8,9,0,0,1.545
2016,8,8,9,30,0,2.229
2016,8,8,10,0,0,2.629
2016,8,8,10,30,0,2.659
2016,8,8,11,0,0,2.943
2016,8,8,11,30,0,1.946
2016,8,8,12,0,0,2.173
2016,8,8,12,30,0,3.056
2016,8,8,13,0,0,3.256
2016,8,8,13,30,0,2.995
2016,8,8,14,0,0,3.185
2016,8,8,14,30,0,3.947
2016,8,8,15,0,0,2.631
2016,8,8,15,30,0,4.596
2016,8,8,16,0,0,2.927
2016,8,8,16,30,0,3.502
2016,8,8,17,0,0,3.307
2016,8,8,17,30,0,2.495
2016,8,8,18,0,0,1.685
2016,8,8,18,30,0,3.528
2016,8,8,19,0,0,1.427
2016,8,8,19,30,0,0.447
2016,8,8,20,0,0,0.9
2016,8,8,20,30,0,0.058
2016,8,8,21,0,0,0.37
2016,8,8,21,30,0,0.011
2016,8,8,22,0,0,0.174
2016,8,8,22,30,0,0.069
2016,8,8,23,0,0,0.774
2016,8,8,23,30,0,0.651
2016,8,9,0,0,0,-0.177
2016,8,9,0,30,0,-0.085
2016,8,9,1,0,0,0.011
2016,8,9,1,30,0,-0.133
2016,8,9,2,0,0,-0.211
2016,8,9,2,30,0,-0.057
2016,8,9,3,0,0,0.124
2016,8,9,3,30,0,-0.322
