Datenum RHTd Global Event NonEvent
735683 NaN 265.3625 1 0
735684 NaN 304.075 1 0
735686 NaN 292.684230769231 1 0
735689 NaN 242.013076923077 1 0
735690 NaN 162.544230769231 1 0
735693 NaN 322.181538461538 1 0
735697 NaN 431.55125 1 0
735698 NaN 354.417857142857 1 0
735699 NaN 350.453928571429 1 0
735700 NaN 60.41 0 1
735702 NaN 67.0289285714286 0 1
735705 NaN 359.459310344828 1 0
735707 NaN 124.741379310345 0 1
735710 NaN 176.696666666667 1 0
735712 NaN 398.346333333333 1 0
735713 NaN 394.989 1 0
735722 NaN 234.315 1 0
735726 NaN 294.487272727273 1 0
735728 NaN 64.3479310344828 0 1
735730 NaN 137.101818181818 0 1
735736 NaN 414.800882352941 1 0
735737 NaN 385.630285714286 1 0
735738 NaN 325.125428571429 0 1
735743 NaN 349.672857142857 0 1
735748 NaN 85.845 0 1
735751 NaN 202.262972972973 0 1
735757 NaN 159.789189189189 0 1
735758 NaN 366.668108108108 0 1
735760 NaN 147.550810810811 0 1
735763 NaN 106.818421052632 0 1
735764 NaN 318.933421052632 1 0
735767 NaN 292.456315789474 1 0
735773 NaN 117.587368421053 0 1
735776 NaN 277.085 0 1
735777 NaN 266.242894736842 0 1
735785 NaN 372.981621621622 1 0
735788 NaN 334.622222222222 0 1
735789 NaN 361.276666666667 0 1
735792 NaN NaN 0 1
735793 NaN NaN 0 1
735798 NaN NaN 0 1
735799 NaN NaN 0 1
735800 NaN NaN 0 1
735801 NaN NaN 0 1
735805 NaN NaN 0 1
735806 NaN NaN 0 1
735810 NaN 300.537647058824 0 1
735813 NaN 346.29 0 1
735816 NaN 350.7771875 0 1
735819 NaN 319.4 0 1
735820 NaN 252.2984375 0 1
735833 NaN 222.373 0 1
735834 NaN 227.470333333333 0 1
735836 NaN 89.9289655172414 0 1
735837 NaN 99.4741379310345 0 1
735838 NaN 183.087142857143 0 1
735844 NaN 121.385714285714 0 1
735845 NaN 265.005185185185 0 1
